timestamp,bid_price,bid_vol,ask_price,ask_vol
2026-04-17T14:44:31.454971+00:00,77880.88,2.71314,77880.89,1.55921
2026-04-17T14:44:32.863235+00:00,77880.88,0.93079,77880.89,2.54174
2026-04-17T14:44:34.170022+00:00,77874.0,0.59072,77874.01,2.35762
2026-04-17T14:44:35.524708+00:00,77903.52,1.21378,77903.53,1.34112
2026-04-17T14:44:36.855094+00:00,77908.88,3.30824,77908.89,11.14781
2026-04-17T14:44:38.149939+00:00,77908.88,2.51344,77908.89,6.07769
2026-04-17T14:44:39.442948+00:00,77934.23,5.30661,77934.24,0.3014
2026-04-17T14:44:40.762468+00:00,77938.19,5.02355,77938.2,0.32632
2026-04-17T14:44:42.097759+00:00,77950.95,6.48481,77950.96,0.23119
2026-04-17T14:44:43.801727+00:00,77928.71,2.3921,77928.72,1.25986
2026-04-17T14:44:45.251236+00:00,77913.84,5.43391,77913.85,0.3054
2026-04-17T14:44:46.577408+00:00,77947.48,5.26237,77947.49,0.02457
2026-04-17T14:44:47.948135+00:00,77949.8,1.58301,77949.81,1.7384
2026-04-17T14:44:49.343162+00:00,77959.97,0.00098,77959.98,11.82739
2026-04-17T14:44:50.696836+00:00,77943.83,0.06614,77943.84,8.90517
2026-04-17T14:44:52.139849+00:00,77943.82,1.84473,77943.83,1.7112
2026-04-17T14:44:53.643473+00:00,77959.94,2.31856,77959.95,3.85024
2026-04-17T14:44:55.013802+00:00,77967.38,4.4919,77967.39,0.32768
2026-04-17T14:44:56.515541+00:00,77967.39,3.45149,77967.4,1.3811
2026-04-17T14:44:58.253616+00:00,77983.11,3.95408,77983.12,1.06044
2026-04-17T14:44:59.691101+00:00,77983.12,4.09158,77983.13,0.51353
2026-04-17T14:45:01.055989+00:00,77985.4,0.56183,77985.41,0.33829
2026-04-17T14:45:02.491912+00:00,77975.57,0.51834,77975.58,4.79321
2026-04-17T14:45:03.862402+00:00,77966.57,0.53182,77966.58,8.45382
2026-04-17T14:45:05.356631+00:00,77952.19,2.7161,77952.2,0.20473
2026-04-17T14:45:06.660293+00:00,77960.02,4.18805,77960.03,0.81774
2026-04-17T14:45:07.985431+00:00,77963.86,5.62123,77963.87,1.17521
2026-04-17T14:45:09.419298+00:00,77981.99,4.726,77982.0,0.65358
2026-04-17T14:45:10.853254+00:00,77983.98,4.63164,77983.99,0.07127
2026-04-17T14:45:12.178958+00:00,77985.62,3.02996,77985.63,1.3818
2026-04-17T14:45:13.515062+00:00,77979.13,4.22546,77979.14,0.4242
2026-04-17T14:45:14.949696+00:00,77973.89,2.20188,77973.9,1.99369
2026-04-17T14:45:16.262669+00:00,77967.77,0.01311,77967.78,6.35206
2026-04-17T14:45:17.611506+00:00,77967.4,1.09466,77967.41,8.15112
2026-04-17T14:45:18.943288+00:00,77932.0,0.83969,77932.01,4.96066
2026-04-17T14:45:20.376336+00:00,77932.0,2.70098,77932.01,1.18437
2026-04-17T14:45:21.809721+00:00,77932.0,2.88213,77932.01,0.84314
2026-04-17T14:45:23.153987+00:00,77944.71,4.80032,77944.72,0.04126
2026-04-17T14:45:24.506603+00:00,77950.0,2.92274,77950.01,0.00271
2026-04-17T14:45:25.906713+00:00,77962.23,0.90763,77962.24,5.62433
2026-04-17T14:45:27.339275+00:00,77962.23,2.67736,77962.24,0.45431
2026-04-17T14:45:28.773132+00:00,77960.02,1.68046,77960.03,3.13676
2026-04-17T14:45:30.207283+00:00,77958.62,2.70557,77958.63,0.28144
2026-04-17T14:45:31.640089+00:00,77963.87,0.22845,77963.88,7.09403
2026-04-17T14:45:33.071808+00:00,77958.35,2.6945,77958.36,2.29765
2026-04-17T14:45:34.507256+00:00,77958.35,2.72095,77958.36,0.31643
2026-04-17T14:45:35.872067+00:00,77958.36,2.26139,77958.37,3.32958
2026-04-17T14:45:37.272494+00:00,77952.21,0.55613,77952.22,5.27192
2026-04-17T14:45:38.624657+00:00,77932.0,0.81936,77932.01,2.53278
2026-04-17T14:45:40.037268+00:00,77932.0,0.78339,77932.01,2.79951
2026-04-17T14:45:41.471035+00:00,77932.0,0.3653,77932.01,2.7849
2026-04-17T14:45:42.904078+00:00,77932.0,1.16423,77932.01,3.61453
2026-04-17T14:45:44.293293+00:00,77919.16,1.00373,77919.17,3.64323
2026-04-17T14:45:45.652463+00:00,77900.34,0.52802,77900.35,4.12501
2026-04-17T14:45:46.999008+00:00,77900.34,1.02398,77900.35,3.31643
2026-04-17T14:45:48.354746+00:00,77900.33,0.51994,77900.34,6.74375
2026-04-17T14:45:49.765422+00:00,77904.42,4.08101,77904.43,1.32918
2026-04-17T14:45:51.198553+00:00,77904.42,0.04757,77904.43,3.42701
2026-04-17T14:45:52.632572+00:00,77893.18,2.68785,77893.19,2.8614
2026-04-17T14:45:54.066022+00:00,77874.28,0.1341,77874.29,3.04684
2026-04-17T14:45:55.412716+00:00,77870.94,0.06666,77870.95,9.05246
2026-04-17T14:45:56.825679+00:00,77869.48,1.24397,77869.49,7.30985
2026-04-17T14:45:58.192362+00:00,77874.26,2.39298,77874.27,0.37706
2026-04-17T14:45:59.595486+00:00,77876.33,3.09029,77876.34,0.33984
2026-04-17T14:46:00.961003+00:00,77876.33,2.09615,77876.34,1.44423
2026-04-17T14:46:02.360448+00:00,77876.33,5.19571,77876.34,0.69224
2026-04-17T14:46:03.776746+00:00,77879.99,5.47358,77880.0,0.5729
2026-04-17T14:46:05.637164+00:00,77883.92,3.98231,77883.93,1.58939
2026-04-17T14:46:07.071845+00:00,77887.58,6.24238,77887.59,0.02119
2026-04-17T14:46:08.425956+00:00,77888.28,0.54837,77888.29,3.85884
2026-04-17T14:46:09.835950+00:00,77887.57,1.15222,77887.58,3.76234
2026-04-17T14:46:11.169808+00:00,77887.57,0.64585,77887.58,3.15511
2026-04-17T14:46:12.498316+00:00,77865.73,0.58518,77865.74,10.36289
2026-04-17T14:46:13.829621+00:00,77835.35,0.62762,77835.36,2.73958
2026-04-17T14:46:15.162654+00:00,77835.36,4.40052,77835.37,1.96266
2026-04-17T14:46:16.463092+00:00,77832.0,0.10583,77832.01,6.67226
2026-04-17T14:46:17.759306+00:00,77834.61,3.75262,77834.62,0.3793
2026-04-17T14:46:19.053614+00:00,77834.62,6.67243,77834.63,0.02112
2026-04-17T14:46:20.348483+00:00,77805.88,3.21082,77805.89,1.03127
2026-04-17T14:46:21.645095+00:00,77805.88,3.14201,77805.89,0.62167
2026-04-17T14:46:23.045565+00:00,77784.51,1.24561,77784.52,2.4862
2026-04-17T14:46:24.380963+00:00,77784.51,2.0128,77784.52,1.00427
2026-04-17T14:46:25.810412+00:00,77753.46,2.3002,77753.47,1.76382
2026-04-17T14:46:27.112674+00:00,77763.91,3.80723,77763.92,0.30488
2026-04-17T14:46:28.472913+00:00,77791.87,3.93888,77791.88,0.90776
2026-04-17T14:46:29.803642+00:00,77805.99,4.71279,77806.0,0.09075
2026-04-17T14:46:31.099050+00:00,77820.39,5.80629,77820.4,0.03661
2026-04-17T14:46:32.393970+00:00,77825.76,6.94468,77825.77,1.13931
2026-04-17T14:46:33.797623+00:00,77829.39,4.87072,77829.4,0.8055
2026-04-17T14:46:35.319782+00:00,77812.29,0.46159,77812.3,2.06399
2026-04-17T14:46:36.665090+00:00,77812.29,0.43533,77812.3,3.7985
2026-04-17T14:46:37.996092+00:00,77800.0,2.58949,77800.01,1.73297
2026-04-17T14:46:39.327826+00:00,77814.38,2.00743,77814.39,5.78177
2026-04-17T14:46:40.657699+00:00,77805.83,2.17423,77805.84,0.77749
2026-04-17T14:46:41.989383+00:00,77805.84,4.66838,77805.85,0.83558
2026-04-17T14:46:43.284884+00:00,77800.0,0.19718,77800.01,7.42204
2026-04-17T14:46:44.652177+00:00,77794.08,2.17158,77794.09,0.99031
2026-04-17T14:46:45.989851+00:00,77823.99,5.40683,77824.0,0.00152
2026-04-17T14:46:47.314157+00:00,77842.6,3.73,77842.61,0.39937
2026-04-17T14:46:48.613429+00:00,77842.6,2.07489,77842.61,0.88168
2026-04-17T14:46:49.976618+00:00,77842.6,1.45473,77842.61,2.79349
2026-04-17T14:46:51.271946+00:00,77842.6,1.16461,77842.61,3.27162
2026-04-17T14:46:52.570723+00:00,77846.25,5.52251,77846.26,0.021
2026-04-17T14:46:53.886652+00:00,77846.26,3.02511,77846.27,3.81804
2026-04-17T14:46:55.202902+00:00,77846.26,2.6464,77846.27,0.72528
2026-04-17T14:46:56.530674+00:00,77842.61,0.63739,77842.62,9.94945
2026-04-17T14:46:57.823690+00:00,77838.3,0.60114,77838.31,7.75384
2026-04-17T14:46:59.192423+00:00,77838.3,0.40445,77838.31,6.22843
2026-04-17T14:47:00.494127+00:00,77839.79,6.53267,77839.8,0.13105
2026-04-17T14:47:01.855276+00:00,77842.57,5.42938,77842.58,0.51221
2026-04-17T14:47:03.186540+00:00,77850.71,6.47885,77850.72,0.07273
2026-04-17T14:47:04.499213+00:00,77850.72,4.9116,77850.73,0.20357
2026-04-17T14:47:05.847381+00:00,77850.72,4.29972,77850.73,0.59735
2026-04-17T14:47:07.180269+00:00,77850.72,4.23742,77850.73,1.63242
2026-04-17T14:47:08.490547+00:00,77840.3,0.02849,77840.31,2.26689
2026-04-17T14:47:09.842682+00:00,77835.32,0.68367,77835.33,3.2961
2026-04-17T14:47:11.143171+00:00,77835.32,0.24813,77835.33,6.50308
2026-04-17T14:47:12.504665+00:00,77835.32,3.10258,77835.33,3.0369
2026-04-17T14:47:13.794649+00:00,77835.32,3.75161,77835.33,1.36734
2026-04-17T14:47:15.167848+00:00,77835.32,3.87208,77835.33,0.48956
2026-04-17T14:47:16.466631+00:00,77835.32,3.1043,77835.33,1.25249
2026-04-17T14:47:17.827875+00:00,77841.36,6.46003,77841.37,0.40309
2026-04-17T14:47:19.160883+00:00,77845.43,4.28346,77845.44,0.22483
2026-04-17T14:47:20.492014+00:00,77845.43,4.31096,77845.44,0.66971
2026-04-17T14:47:21.824433+00:00,77839.43,0.28176,77839.44,3.70347
2026-04-17T14:47:23.132122+00:00,77838.3,0.74798,77838.31,19.80884
2026-04-17T14:47:24.485989+00:00,77838.3,1.1369,77838.31,13.26186
2026-04-17T14:47:25.817745+00:00,77838.3,1.84176,77838.31,4.89923
2026-04-17T14:47:27.148388+00:00,77838.3,2.32651,77838.31,1.09288
2026-04-17T14:47:28.445666+00:00,77845.43,5.42049,77845.44,1.56038
2026-04-17T14:47:29.810464+00:00,77849.99,5.09516,77850.0,2.14436
2026-04-17T14:47:31.116024+00:00,77849.99,3.38297,77850.0,4.1865
2026-04-17T14:47:32.472974+00:00,77838.31,1.73193,77838.32,2.60102
2026-04-17T14:47:33.763544+00:00,77838.31,2.37373,77838.32,1.89585
2026-04-17T14:47:35.055383+00:00,77849.99,5.57588,77850.0,3.17021
2026-04-17T14:47:36.466566+00:00,77861.43,4.80757,77861.44,0.20085
2026-04-17T14:47:37.760991+00:00,77863.74,2.18222,77863.75,1.39602
2026-04-17T14:47:39.052988+00:00,77863.74,2.18128,77863.75,1.99389
2026-04-17T14:47:40.359521+00:00,77863.74,0.38538,77863.75,3.38621
2026-04-17T14:47:41.790204+00:00,77833.05,1.23168,77833.06,2.71086
2026-04-17T14:47:43.122542+00:00,77845.22,5.06905,77845.23,0.94077
2026-04-17T14:47:44.417663+00:00,77849.89,6.55017,77849.9,0.00098
2026-04-17T14:47:45.784931+00:00,77853.65,6.21452,77853.66,0.14803
2026-04-17T14:47:47.116513+00:00,77853.99,3.40461,77854.0,0.68287
2026-04-17T14:47:48.423755+00:00,77863.23,2.50251,77863.24,2.6512
2026-04-17T14:47:49.778642+00:00,77853.99,0.67326,77854.0,6.38995
2026-04-17T14:47:51.083472+00:00,77853.99,1.37302,77854.0,6.2683
2026-04-17T14:47:52.369461+00:00,77838.3,0.36335,77838.31,5.62505
2026-04-17T14:47:53.658263+00:00,77838.3,2.72169,77838.31,0.2128
2026-04-17T14:47:55.047074+00:00,77845.22,2.60316,77845.23,1.84149
2026-04-17T14:47:56.347839+00:00,77850.23,2.95374,77850.24,0.2902
2026-04-17T14:47:57.642476+00:00,77850.28,1.66965,77850.29,1.72944
2026-04-17T14:47:58.993590+00:00,77849.97,0.02619,77849.98,13.98707
2026-04-17T14:48:00.428716+00:00,77840.66,2.70759,77840.67,0.30817
2026-04-17T14:48:01.740720+00:00,77840.66,2.81806,77840.67,1.17765
2026-04-17T14:48:03.090616+00:00,77849.97,5.77464,77849.98,5.07147
2026-04-17T14:48:04.422261+00:00,77849.97,4.75145,77849.98,1.01961
2026-04-17T14:48:05.753720+00:00,77849.97,0.50009,77849.98,6.47075
2026-04-17T14:48:07.084549+00:00,77847.51,0.03578,77847.52,14.15443
2026-04-17T14:48:08.415647+00:00,77842.33,7.03503,77842.34,0.00126
2026-04-17T14:48:09.726678+00:00,77849.03,1.9071,77849.04,1.80885
2026-04-17T14:48:11.078282+00:00,77849.03,2.3092,77849.04,0.77355
2026-04-17T14:48:12.375398+00:00,77865.3,1.60117,77865.31,0.00077
2026-04-17T14:48:13.727189+00:00,77871.83,3.67805,77871.84,0.97877
2026-04-17T14:48:15.072628+00:00,77889.99,5.13953,77890.0,0.03969
2026-04-17T14:48:16.365898+00:00,77904.41,2.28555,77904.42,1.58528
2026-04-17T14:48:17.678202+00:00,77904.41,2.83784,77904.42,0.97396
2026-04-17T14:48:18.986432+00:00,77915.8,4.78966,77915.81,0.63133
2026-04-17T14:48:20.396399+00:00,77899.99,0.01982,77900.0,3.64753
2026-04-17T14:48:21.728242+00:00,77890.39,2.99258,77890.4,0.21138
2026-04-17T14:48:23.159550+00:00,77900.5,4.13989,77900.51,0.03982
2026-04-17T14:48:24.442535+00:00,77904.77,1.39244,77904.78,2.73938
2026-04-17T14:48:25.823587+00:00,77904.77,2.14038,77904.78,0.62825
2026-04-17T14:48:27.155238+00:00,77904.77,1.62718,77904.78,1.06742
2026-04-17T14:48:28.451977+00:00,77904.77,0.88224,77904.78,3.23041
2026-04-17T14:48:29.817659+00:00,77904.77,0.6306,77904.78,3.02372
2026-04-17T14:48:31.115508+00:00,77904.77,1.74987,77904.78,2.75397
2026-04-17T14:48:32.480530+00:00,77904.77,1.42367,77904.78,2.59541
2026-04-17T14:48:33.810892+00:00,77904.77,1.57941,77904.78,1.67043
2026-04-17T14:48:35.142103+00:00,77904.77,1.65466,77904.78,1.50387
2026-04-17T14:48:36.453362+00:00,77904.77,2.44924,77904.78,0.70169
2026-04-17T14:48:37.804559+00:00,77905.99,3.58316,77906.0,1.10771
2026-04-17T14:48:39.102203+00:00,77905.99,0.76968,77906.0,2.52108
2026-04-17T14:48:40.467434+00:00,77905.99,2.15058,77906.0,0.97907
2026-04-17T14:48:41.759897+00:00,77898.19,0.42685,77898.2,7.8561
2026-04-17T14:48:43.098580+00:00,77880.29,0.47814,77880.3,3.11012
2026-04-17T14:48:44.460942+00:00,77882.15,4.15215,77882.16,0.00098
2026-04-17T14:48:45.792873+00:00,77898.58,3.38504,77898.59,1.04686
2026-04-17T14:48:47.099997+00:00,77890.14,2.07455,77890.15,1.19302
2026-04-17T14:48:48.450884+00:00,77890.14,2.15511,77890.15,1.09935
2026-04-17T14:48:49.785626+00:00,77890.14,2.1664,77890.15,2.05306
2026-04-17T14:48:51.158576+00:00,77890.14,2.92522,77890.15,1.54336
2026-04-17T14:48:52.550555+00:00,77890.14,2.17448,77890.15,0.95959
2026-04-17T14:48:53.854804+00:00,77890.14,2.82728,77890.15,1.03518
2026-04-17T14:48:55.212229+00:00,77890.14,2.82606,77890.15,0.9422
2026-04-17T14:48:56.543980+00:00,77881.48,0.89934,77881.49,9.49395
2026-04-17T14:48:57.875235+00:00,77881.48,2.35332,77881.49,4.58928
2026-04-17T14:48:59.214601+00:00,77881.48,2.13814,77881.49,1.59563
2026-04-17T14:49:00.566294+00:00,77884.5,6.43493,77884.51,0.04358
2026-04-17T14:49:01.970556+00:00,77889.3,6.05506,77889.31,0.17276
2026-04-17T14:49:03.292308+00:00,77889.3,6.13782,77889.31,0.15769
2026-04-17T14:49:04.602917+00:00,77897.09,4.56771,77897.1,0.00323
2026-04-17T14:49:05.963943+00:00,77906.39,6.05168,77906.4,0.27564
2026-04-17T14:49:07.266149+00:00,77906.39,1.84263,77906.4,2.24921
2026-04-17T14:49:08.560754+00:00,77906.39,2.10607,77906.4,4.2913
2026-04-17T14:49:09.878149+00:00,77909.99,3.3472,77910.0,1.7624
2026-04-17T14:49:11.289658+00:00,77903.89,0.07152,77903.9,21.71713
2026-04-17T14:49:12.598202+00:00,77892.02,2.75925,77892.03,0.80574
2026-04-17T14:49:13.935276+00:00,77892.02,1.67533,77892.03,2.11668
2026-04-17T14:49:15.245268+00:00,77892.02,0.94761,77892.03,2.56839
2026-04-17T14:49:16.549099+00:00,77890.98,0.85607,77890.99,12.0674
2026-04-17T14:49:17.944900+00:00,77881.48,0.9084,77881.49,9.36876
2026-04-17T14:49:19.276460+00:00,77896.43,2.52066,77896.44,0.93951
2026-04-17T14:49:20.851983+00:00,77926.06,3.35507,77926.07,0.92371
2026-04-17T14:49:22.169843+00:00,77926.06,3.34285,77926.07,1.59443
2026-04-17T14:49:23.690653+00:00,77926.06,0.27411,77926.07,3.04137
2026-04-17T14:49:25.001346+00:00,77920.61,2.10623,77920.62,4.4661
2026-04-17T14:49:26.314297+00:00,77920.61,2.00892,77920.62,2.64146
2026-04-17T14:49:27.663599+00:00,77920.61,2.34505,77920.62,2.81359
2026-04-17T14:49:28.980539+00:00,77920.61,2.57808,77920.62,2.65588
2026-04-17T14:49:30.336248+00:00,77920.61,2.92425,77920.62,2.79816
2026-04-17T14:49:31.642825+00:00,77920.61,0.05617,77920.62,8.4237
2026-04-17T14:49:32.944620+00:00,77912.18,3.04426,77912.19,0.62507
2026-04-17T14:49:34.329811+00:00,77920.6,6.08362,77920.61,0.99792
2026-04-17T14:49:35.661060+00:00,77920.6,5.38763,77920.61,1.05795
2026-04-17T14:49:36.991458+00:00,77920.6,5.30943,77920.61,0.93789
2026-04-17T14:49:38.290394+00:00,77920.6,2.89279,77920.61,2.61067
2026-04-17T14:49:39.597560+00:00,77923.16,4.91657,77923.17,0.00153
2026-04-17T14:49:40.895288+00:00,77929.05,1.8903,77929.06,3.04092
2026-04-17T14:49:42.214796+00:00,77923.16,1.40673,77923.17,5.4346
2026-04-17T14:49:43.546014+00:00,77920.61,3.12605,77920.62,2.71605
2026-04-17T14:49:44.877116+00:00,77923.16,3.00525,77923.17,1.38787
2026-04-17T14:49:46.191543+00:00,77923.16,2.75176,77923.17,1.06485
2026-04-17T14:49:47.490945+00:00,77923.16,3.34761,77923.17,0.28818
2026-04-17T14:49:48.962330+00:00,77923.17,4.24537,77923.18,0.0013
2026-04-17T14:49:50.293601+00:00,77924.86,2.31689,77924.87,1.97262
2026-04-17T14:49:51.637069+00:00,77924.86,2.74944,77924.87,1.73057
2026-04-17T14:49:52.929511+00:00,77924.86,2.08215,77924.87,2.03734
2026-04-17T14:49:54.297924+00:00,77920.61,0.37165,77920.62,7.15591
2026-04-17T14:49:55.618571+00:00,77912.87,2.97417,77912.88,0.85092
2026-04-17T14:49:56.922914+00:00,77957.27,2.76771,77957.28,2.68863
2026-04-17T14:49:58.235889+00:00,77957.27,0.84909,77957.28,2.85251
2026-04-17T14:49:59.538041+00:00,77952.69,1.40587,77952.7,5.55109
2026-04-17T14:50:00.956908+00:00,77926.64,2.39828,77926.65,2.20183
2026-04-17T14:50:02.269169+00:00,77936.92,0.75154,77936.93,3.32864
2026-04-17T14:50:03.575568+00:00,77930.95,1.89983,77930.96,1.24613
2026-04-17T14:50:04.880988+00:00,77934.62,0.74515,77934.63,2.81974
2026-04-17T14:50:06.207919+00:00,77934.62,1.9768,77934.63,2.63937
2026-04-17T14:50:07.610336+00:00,77920.61,1.2744,77920.62,4.92505
2026-04-17T14:50:08.942455+00:00,77930.72,4.36111,77930.73,0.6749
2026-04-17T14:50:10.265110+00:00,77930.72,1.3661,77930.73,2.39505
2026-04-17T14:50:11.605744+00:00,77930.72,1.66695,77930.73,2.86926
2026-04-17T14:50:12.935844+00:00,77930.72,1.66992,77930.73,2.83004
2026-04-17T14:50:14.253377+00:00,77934.62,1.95953,77934.63,1.95603
2026-04-17T14:50:15.598528+00:00,77924.35,3.23444,77924.36,1.80535
2026-04-17T14:50:17.029305+00:00,77924.35,3.25963,77924.36,2.20813
2026-04-17T14:50:18.343985+00:00,77911.9,1.04416,77911.91,5.81111
2026-04-17T14:50:19.654861+00:00,77906.4,2.72882,77906.41,1.18616
2026-04-17T14:50:20.971876+00:00,77906.4,1.62946,77906.41,2.58608
2026-04-17T14:50:22.276363+00:00,77906.4,1.33654,77906.41,2.78243
2026-04-17T14:50:23.591672+00:00,77900.0,1.51983,77900.01,2.8271
2026-04-17T14:50:24.917430+00:00,77900.0,1.6912,77900.01,2.11733
2026-04-17T14:50:26.228071+00:00,77900.0,0.31458,77900.01,2.74829
2026-04-17T14:50:27.580381+00:00,77880.0,1.06334,77880.01,3.47042
2026-04-17T14:50:28.892860+00:00,77888.02,5.83877,77888.03,0.15421
2026-04-17T14:50:30.241934+00:00,77889.87,4.91012,77889.88,0.00105
2026-04-17T14:50:31.540219+00:00,77903.11,5.01408,77903.12,1.27215
2026-04-17T14:50:32.838453+00:00,77903.11,1.35797,77903.12,2.48556
2026-04-17T14:50:34.156652+00:00,77903.11,3.15542,77903.12,2.69878
2026-04-17T14:50:35.455606+00:00,77903.11,3.30334,77903.12,1.26447
2026-04-17T14:50:36.794464+00:00,77903.11,3.11794,77903.12,1.4666
2026-04-17T14:50:38.101445+00:00,77903.11,3.17649,77903.12,1.51008
2026-04-17T14:50:39.405226+00:00,77909.99,5.77235,77910.0,0.00013
2026-04-17T14:50:40.719198+00:00,77912.2,4.18068,77912.21,0.0011
2026-04-17T14:50:42.192188+00:00,77927.58,6.17551,77927.59,0.87286
2026-04-17T14:50:43.482587+00:00,77930.71,4.6209,77930.72,0.62442
2026-04-17T14:50:44.783526+00:00,77930.71,2.5449,77930.72,1.29145
2026-04-17T14:50:46.094639+00:00,77930.71,2.9377,77930.72,1.47258
2026-04-17T14:50:47.445048+00:00,77930.71,2.92931,77930.72,1.48599
2026-04-17T14:50:48.776324+00:00,77930.71,3.11067,77930.72,2.32757
2026-04-17T14:50:50.072297+00:00,77920.61,0.69634,77920.62,5.32761
2026-04-17T14:50:51.369584+00:00,77917.9,5.60602,77917.91,0.44299
2026-04-17T14:50:52.770372+00:00,77917.9,2.53755,77917.91,0.52607
2026-04-17T14:50:54.077035+00:00,77926.75,5.87592,77926.76,0.56036
2026-04-17T14:50:55.432862+00:00,77926.75,3.07408,77926.76,1.69328
2026-04-17T14:50:56.763030+00:00,77920.66,3.04358,77920.67,0.73794
2026-04-17T14:50:58.063017+00:00,77920.66,2.50971,77920.67,2.08391
2026-04-17T14:50:59.361818+00:00,77920.66,1.58344,77920.67,3.33649
2026-04-17T14:51:00.756205+00:00,77920.66,2.53834,77920.67,2.19536
2026-04-17T14:51:02.087418+00:00,77920.66,2.54351,77920.67,3.04093
2026-04-17T14:51:03.419724+00:00,77920.66,2.80506,77920.67,1.14454
2026-04-17T14:51:04.749801+00:00,77932.99,5.66281,77933.0,0.78818
2026-04-17T14:51:06.064287+00:00,77934.5,5.89588,77934.51,0.99462
2026-04-17T14:51:07.413150+00:00,77934.5,4.43862,77934.51,0.99466
2026-04-17T14:51:08.719406+00:00,77934.5,4.43945,77934.51,0.87238
2026-04-17T14:51:10.485187+00:00,77947.35,0.25182,77947.36,3.97818
2026-04-17T14:51:11.789329+00:00,77947.35,2.06294,77947.36,2.96238
2026-04-17T14:51:13.148002+00:00,77949.32,4.19929,77949.33,0.00132
2026-04-17T14:51:14.478663+00:00,77949.98,4.1535,77949.99,0.30723
2026-04-17T14:51:15.809545+00:00,77949.98,4.78484,77949.99,0.67955
2026-04-17T14:51:17.121478+00:00,77949.98,5.03416,77949.99,1.09723
